symbol,series,date,time,orno,bors,vd,vo,lp,mkt
XXX,EQ,3-Apr-06,10:00:31,200604033353826.00,B,10,10,2925,N
XXX,EQ,3-Apr-06,10:00:31,200604033387757.00,B,1,1,2965,N
XXX,EQ,3-Apr-06,10:00:32,200604033387927.00,S,3,3,2985.9,N
XXX,EQ,3-Apr-06,10:00:32,200604033387927.00,S,3,3,2985.9,N
XXX,EQ,3-Apr-06,10:00:32,200604036730314.00,B,150,1500,2970,N
XXX,EQ,3-Apr-06,10:00:33,200604030052261.00,B,49,49,2970,N
XXX,EQ,3-Apr-06,10:00:34,200604036730650.00,S,12,112,2969,N
XXX,EQ,3-Apr-06,10:00:35,200604036730851.00,B,30,30,2970,N
XXX,EQ,3-Apr-06,10:00:37,200604030054215.00,S,200,200,2970,N
XXX,EQ,3-Apr-06,10:00:40,200604036679147.00,B,20,200,2950.2,N
XXX,EQ,3-Apr-06,10:00:41,200604030054671.00,B,1,1,2970,N
XXX,EQ,3-Apr-06,10:00:45,200604033389653.00,S,10,10,2965,N
XXX,EQ,3-Apr-06,10:00:45,200604036732288.00,S,10,10,2990,N
XXX,EQ,3-Apr-06,10:00:45,200604036732292.00,S,4,5,3050,N
XXX,EQ,3-Apr-06,10:00:45,200604036732393.00,S,25,25,2969,N
XXX,EQ,3-Apr-06,10:00:49,200604030055600.00,S,200,200,2970,N
XXX,EQ,3-Apr-06,10:00:50,200604030055735.00,S,200,200,2977,N
XXX,EQ,3-Apr-06,10:00:50,200604033390483.00,S,10,10,2979.95,N
XXX,EQ,3-Apr-06,10:00:52,200604030055986.00,B,1,1,2965,N
XXX,EQ,3-Apr-06,10:00:53,200604033390822.00,B,5,5,2970.55,N
XXX,EQ,3-Apr-06,10:00:54,200604036733800.00,S,50,50,2965,N
XXX,EQ,3-Apr-06,10:00:56,200604030056447.00,S,50,50,3088,N
XXX,EQ,3-Apr-06,10:00:57,200604030056570.00,B,5,50,2962,N
XXX,EQ,3-Apr-06,10:00:58,200604033371879.00,S,20,20,3030,N
XXX,EQ,3-Apr-06,10:00:58,200604033391623.00,S,10,10,2999.95,N
XXX,EQ,3-Apr-06,10:00:58,200604033391625.00,S,1,1,2985,N
XXX,EQ,3-Apr-06,10:00:59,200604030056799.00,B,1,1,2970,N
XXX,EQ,3-Apr-06,10:01:00,200604033391793.00,S,15,15,2961,N
XXX,EQ,3-Apr-06,10:01:02,200604030057141.00,S,10,10,2970,N
XXX,EQ,3-Apr-06,10:01:02,200604030057159.00,S,1,1,2990,N
XXX,EQ,3-Apr-06,10:01:03,200604030057323.00,S,1,1,2995,N
XXX,EQ,3-Apr-06,10:01:05,200604030057586.00,S,1,1,3000,N
XXX,EQ,3-Apr-06,10:01:07,200604036735763.00,B,3,3,2950,N
XXX,EQ,3-Apr-06,10:01:08,200604030057905.00,S,100,100,3019.9,N
XXX,EQ,3-Apr-06,10:01:11,200604030058195.00,S,3,3,2970,N
XXX,EQ,3-Apr-06,10:01:13,200604030058432.00,B,1,1,2965,N
XXX,EQ,3-Apr-06,10:01:13,200604033393627.00,B,10,10,2875,N
XXX,EQ,3-Apr-06,10:01:15,200604033393874.00,B,10,10,2880,N
XXX,EQ,3-Apr-06,10:01:15,200604036737121.00,S,25,25,2999,N
XXX,EQ,3-Apr-06,10:01:16,200604030058766.00,S,1,1,2975,N
XXX,EQ,3-Apr-06,10:01:17,200604033394174.00,B,1,1,2970,N
XXX,EQ,3-Apr-06,10:01:18,200604033379761.00,B,10,10,2971,N
XXX,EQ,3-Apr-06,10:01:18,200604033394200.00,S,3,3,2970,N
XXX,EQ,3-Apr-06,10:01:18,200604036737466.00,S,5,5,2970,N
XXX,EQ,3-Apr-06,10:01:20,200604036737885.00,S,86,86,2970,N
XXX,EQ,3-Apr-06,10:01:21,200604033394648.00,S,1,1,2990,N
XXX,EQ,3-Apr-06,10:01:23,200604033394948.00,S,5,5,2999,N
XXX,EQ,3-Apr-06,10:01:24,200604036738515.00,S,1,1,,Y
XXX,EQ,3-Apr-06,10:01:25,200604033395211.00,S,2,2,2970,N
XXX,EQ,3-Apr-06,10:01:25,200604036738613.00,B,1,1,,Y
XXX,EQ,3-Apr-06,10:01:25,200604036738621.00,S,10,10,3042,N
XXX,EQ,3-Apr-06,10:01:25,200604036738625.00,B,50,50,2780,N
XXX,EQ,3-Apr-06,10:01:26,200604033395265.00,S,8,8,2970,N
XXX,EQ,3-Apr-06,10:01:26,200604036738747.00,S,21,21,2965,N
XXX,EQ,3-Apr-06,10:01:27,200604036738960.00,S,5,5,2970,N
XXX,EQ,3-Apr-06,10:01:27,200604036739072.00,B,1,1,2970,N
XXX,EQ,3-Apr-06,10:01:29,200604030060244.00,B,1,1,2960,N
XXX,EQ,3-Apr-06,10:01:32,200604036739698.00,S,75,75,2970,N
XXX,EQ,3-Apr-06,10:01:34,200604030060801.00,B,1,1,2955,N
XXX,EQ,3-Apr-06,10:01:35,200604033337730.00,S,25,25,3019,N
XXX,EQ,3-Apr-06,10:01:36,200604030061062.00,S,10,10,2999.9,N
XXX,EQ,3-Apr-06,10:01:37,200604033396767.00,B,5,5,2900,N
XXX,EQ,3-Apr-06,10:01:38,200604036740617.00,S,1,1,,Y
XXX,EQ,3-Apr-06,10:01:38,200604036740657.00,S,3,3,,Y
XXX,EQ,3-Apr-06,10:01:40,200604036741042.00,S,7,7,3000,N
XXX,EQ,3-Apr-06,10:01:41,200604036741194.00,S,2,2,3100,N
XXX,EQ,3-Apr-06,10:01:43,200604030061823.00,B,1,1,2965,N
XXX,EQ,3-Apr-06,10:01:43,200604036730314.00,B,96,696,2971,N
XXX,EQ,3-Apr-06,10:01:44,200604033397871.00,B,1,1,2970,N
XXX,EQ,3-Apr-06,10:01:45,200604030062027.00,B,200,200,2971,N
XXX,EQ,3-Apr-06,10:01:46,200604036742011.00,B,20,20,2965,N
XXX,EQ,3-Apr-06,10:01:47,200604030062279.00,B,30,200,2960.05,N
XXX,EQ,3-Apr-06,10:01:50,200604030061823.00,B,1,1,2965,N
XXX,EQ,3-Apr-06,10:01:51,200604036742748.00,S,2,2,,Y
XXX,EQ,3-Apr-06,10:01:52,200604030062832.00,B,50,50,2966,N
XXX,EQ,3-Apr-06,10:01:53,200604030062027.00,B,200,200,2971.1,N
XXX,EQ,3-Apr-06,10:01:55,200604036743448.00,S,15,15,2999,N
XXX,EQ,3-Apr-06,10:01:55,200604036743532.00,S,1,1,2970,N
XXX,EQ,3-Apr-06,10:01:56,200604033399499.00,S,50,500,2970,N
XXX,EQ,3-Apr-06,10:01:57,200604033399684.00,S,3,3,2970,N
XXX,EQ,3-Apr-06,10:02:00,200604030063646.00,S,50,50,2970,N
XXX,EQ,3-Apr-06,10:02:03,200604030063976.00,S,1,1,2975,N
XXX,EQ,3-Apr-06,10:02:04,200604030049071.00,B,10,96,2972,N
XXX,EQ,3-Apr-06,10:02:05,200604030064177.00,B,1,1,2970,N
XXX,EQ,3-Apr-06,10:02:05,200604030064229.00,B,2,2,2970.7,N
XXX,EQ,3-Apr-06,10:02:06,200604030056570.00,B,5,50,2962,N
XXX,EQ,3-Apr-06,10:02:09,200604036745746.00,B,5,5,2950,N
XXX,EQ,3-Apr-06,10:02:14,200604036742011.00,B,20,20,2970,N
XXX,EQ,3-Apr-06,10:02:16,200604030064229.00,B,2,2,2980,N
XXX,EQ,3-Apr-06,10:02:16,200604033402136.00,B,5,5,2970.55,N
XXX,EQ,3-Apr-06,10:02:18,200604033402480.00,S,10,10,3100,N
XXX,EQ,3-Apr-06,10:02:19,200604036747414.00,S,1,1,3080,N
XXX,EQ,3-Apr-06,10:02:20,200604030065920.00,S,5,5,2972,N
XXX,EQ,3-Apr-06,10:02:22,200604030055735.00,S,200,200,2977,N
XXX,EQ,3-Apr-06,10:02:22,200604030066128.00,S,30,30,2990,N
XXX,EQ,3-Apr-06,10:02:22,200604033402884.00,B,1,1,2975,N
XXX,EQ,3-Apr-06,10:02:22,200604033402967.00,S,30,30,2972,N
XXX,EQ,3-Apr-06,10:02:23,200604033403112.00,B,1,1,2970,N
XXX,EQ,3-Apr-06,10:02:25,200604033402136.00,B,5,5,,Y
XXX,EQ,3-Apr-06,10:02:25,200604033403344.00,B,1,1,2972,N
XXX,EQ,3-Apr-06,10:02:26,200604030066518.00,S,100,100,2972,N
XXX,EQ,3-Apr-06,10:02:27,200604036748657.00,B,2,2,2907,N
XXX,EQ,3-Apr-06,10:02:27,200604036748663.00,B,1,1,2897,N
XXX,EQ,3-Apr-06,10:02:27,200604036748671.00,B,1,1,2887,N
XXX,EQ,3-Apr-06,10:02:27,200604036748818.00,S,3,3,2997,N
XXX,EQ,3-Apr-06,10:02:27,200604036748824.00,S,1,1,3007,N
XXX,EQ,3-Apr-06,10:02:27,200604036748829.00,S,1,1,3027,N
XXX,EQ,3-Apr-06,10:02:27,200604036748832.00,S,1,1,3037,N
XXX,EQ,3-Apr-06,10:02:32,200604030010195.00,S,400,400,2979,N
XXX,EQ,3-Apr-06,10:02:32,200604036742011.00,B,20,20,2971,N
XXX,EQ,3-Apr-06,10:02:34,200604030067426.00,S,1,1,2975,N
XXX,EQ,3-Apr-06,10:02:35,200604030010195.00,S,100,400,2979,N
XXX,EQ,3-Apr-06,10:02:37,200604030067749.00,S,50,50,2974,N
XXX,EQ,3-Apr-06,10:02:38,200604030010195.00,S,100,400,2978.9,N
XXX,EQ,3-Apr-06,10:02:39,200604030067954.00,S,100,100,2975,N
XXX,EQ,3-Apr-06,10:02:39,200604033370638.00,B,31,31,2966,N
XXX,EQ,3-Apr-06,10:02:40,200604036750836.00,B,5,5,2980,N
XXX,EQ,3-Apr-06,10:02:41,200604030068252.00,B,1,1,2900.05,N
XXX,EQ,3-Apr-06,10:02:43,200604030068399.00,B,1,1,2850.05,N
XXX,EQ,3-Apr-06,10:02:44,200604030068528.00,S,50,50,2970,N
XXX,EQ,3-Apr-06,10:02:44,200604030068565.00,S,1,1,2980,N
XXX,EQ,3-Apr-06,10:02:45,200604030068699.00,B,1,1,2965,N
XXX,EQ,3-Apr-06,10:02:46,200604030068733.00,B,1,1,2875.05,N
XXX,EQ,3-Apr-06,10:02:47,200604030068845.00,S,1,1,2975,N
XXX,EQ,3-Apr-06,10:02:47,200604030068852.00,S,1,1,2990,N
XXX,EQ,3-Apr-06,10:02:48,200604030068916.00,B,1,1,2960,N
XXX,EQ,3-Apr-06,10:02:49,200604030069068.00,S,1,1,2995,N
XXX,EQ,3-Apr-06,10:02:51,200604030067954.00,S,100,100,2975,N
XXX,EQ,3-Apr-06,10:02:51,200604030069309.00,S,25,25,2971,N
XXX,EQ,3-Apr-06,10:02:53,200604030069539.00,S,1,1,3000,N
XXX,EQ,3-Apr-06,10:02:53,200604030069620.00,S,25,25,2971,N
XXX,EQ,3-Apr-06,10:02:54,200604033407014.00,S,25,25,2971,N
XXX,EQ,3-Apr-06,10:02:56,200604030069903.00,S,100,100,3006,N
XXX,EQ,3-Apr-06,10:02:56,200604030069950.00,S,50,50,2971,N
XXX,EQ,3-Apr-06,10:02:57,200604030066518.00,S,100,100,2972,N
XXX,EQ,3-Apr-06,10:02:58,200604033407638.00,S,5,5,2985,N
XXX,EQ,3-Apr-06,10:03:00,200604030070310.00,B,5,5,,Y
XXX,EQ,3-Apr-06,10:03:00,200604033407934.00,S,1,1,,Y
XXX,EQ,3-Apr-06,10:03:01,200604033408070.00,B,50,50,2973,N
XXX,EQ,3-Apr-06,10:03:04,200604036754924.00,B,10,10,2930,N
XXX,EQ,3-Apr-06,10:03:05,200604033408495.00,S,1,1,2975,N
XXX,EQ,3-Apr-06,10:03:08,200604036717589.00,B,18,18,2950,N
XXX,EQ,3-Apr-06,10:03:11,200604030062279.00,B,30,200,2960.05,N
XXX,EQ,3-Apr-06,10:03:11,200604030071578.00,S,15,15,2973,N
XXX,EQ,3-Apr-06,10:03:12,200604033409413.00,S,200,200,2978,N
XXX,EQ,3-Apr-06,10:03:12,200604036756156.00,B,10,10,2940,N
XXX,EQ,3-Apr-06,10:03:14,200604033409653.00,B,10,10,2972,N
XXX,EQ,3-Apr-06,10:03:16,200604030072209.00,S,50,50,2970,N
XXX,EQ,3-Apr-06,10:03:16,200604030072217.00,S,50,50,2973,N
XXX,EQ,3-Apr-06,10:03:17,200604036757028.00,S,9,9,,Y
XXX,EQ,3-Apr-06,10:03:19,200604033410392.00,S,25,25,3000,N
XXX,EQ,3-Apr-06,10:03:21,200604036757624.00,S,5,5,3049,N
XXX,EQ,3-Apr-06,10:03:22,200604030072740.00,B,100,100,2974,N
XXX,EQ,3-Apr-06,10:03:27,200604030073338.00,S,1,1,2975,N
XXX,EQ,3-Apr-06,10:03:28,200604033411563.00,S,10,10,2975,N
XXX,EQ,3-Apr-06,10:03:28,200604036758797.00,S,10,100,3020,N
XXX,EQ,3-Apr-06,10:03:28,200604036758852.00,S,190,190,2974,N
XXX,EQ,3-Apr-06,10:03:31,200604033411937.00,B,1,1,2811,N
XXX,EQ,3-Apr-06,10:03:32,200604036759375.00,S,14,14,3150,N
XXX,EQ,3-Apr-06,10:03:33,200604030074058.00,S,150,150,2974,N
XXX,EQ,3-Apr-06,10:03:34,200604030074111.00,S,100,100,2970,N
XXX,EQ,3-Apr-06,10:03:35,200604033412429.00,B,20,20,2970,N
XXX,EQ,3-Apr-06,10:03:35,200604033412457.00,B,1,1,2974,N
XXX,EQ,3-Apr-06,10:03:37,200604033412640.00,S,10,10,3039,N
XXX,EQ,3-Apr-06,10:03:38,200604033412792.00,S,1,1,3060,N
XXX,EQ,3-Apr-06,10:03:40,200604030074795.00,S,100,100,2973,N
XXX,EQ,3-Apr-06,10:03:42,200604030074948.00,S,1,1,2970,N
XXX,EQ,3-Apr-06,10:03:42,200604030074991.00,B,20,20,2945,N
XXX,EQ,3-Apr-06,10:03:43,200604030075067.00,B,12,12,2970,N
XXX,EQ,3-Apr-06,10:03:43,200604033370638.00,B,31,31,2972,N
XXX,EQ,3-Apr-06,10:03:43,200604033413454.00,S,3,3,3070,N
XXX,EQ,3-Apr-06,10:03:44,200604030049340.00,B,44,400,2960.05,N
XXX,EQ,3-Apr-06,10:03:45,200604036761460.00,S,2,2,2973,N
XXX,EQ,3-Apr-06,10:03:46,200604030075423.00,S,200,200,2971,N
XXX,EQ,3-Apr-06,10:03:47,200604033414031.00,S,5,5,3020,N
XXX,EQ,3-Apr-06,10:03:48,200604033414169.00,S,10,10,3020,N
XXX,EQ,3-Apr-06,10:03:49,200604030074795.00,S,100,100,2971.6,N
XXX,EQ,3-Apr-06,10:03:49,200604030075817.00,B,20,20,2967,N
XXX,EQ,3-Apr-06,10:03:51,200604030075948.00,S,100,100,2960,N
XXX,EQ,3-Apr-06,10:03:51,200604030076000.00,B,20,20,2945,N
XXX,EQ,3-Apr-06,10:03:51,200604036762506.00,B,6,6,,Y
XXX,EQ,3-Apr-06,10:03:52,200604030074058.00,S,150,150,2974,N
XXX,EQ,3-Apr-06,10:03:53,200604033414767.00,B,2,2,2971,N
XXX,EQ,3-Apr-06,10:03:54,200604033414942.00,S,1,1,2980,N
XXX,EQ,3-Apr-06,10:03:56,200604033415179.00,S,2,2,,Y
XXX,EQ,3-Apr-06,10:03:58,200604033415406.00,S,1,1,3160,N
XXX,EQ,3-Apr-06,10:04:01,200604030077132.00,B,20,20,2945,N
XXX,EQ,3-Apr-06,10:04:01,200604033409413.00,S,200,200,2978,N
XXX,EQ,3-Apr-06,10:04:01,200604036763998.00,S,50,200,2995,N
XXX,EQ,3-Apr-06,10:04:02,200604030052701.00,B,20,200,2966.1,N
XXX,EQ,3-Apr-06,10:04:02,200604030074795.00,S,100,100,2972,N
XXX,EQ,3-Apr-06,10:04:02,200604036758852.00,S,190,190,2974,N
XXX,EQ,3-Apr-06,10:04:09,200604030074795.00,S,100,100,2970,N
XXX,EQ,3-Apr-06,10:04:09,200604030075423.00,S,21,192,2973.7,N
XXX,EQ,3-Apr-06,10:04:09,200604030077958.00,B,5,5,2971,N
XXX,EQ,3-Apr-06,10:04:11,200604030078184.00,B,1,1,2974,N
XXX,EQ,3-Apr-06,10:04:12,200604030078305.00,B,1,1,2974,N
XXX,EQ,3-Apr-06,10:04:12,200604030078376.00,B,1,1,2974,N
XXX,EQ,3-Apr-06,10:04:13,200604030078472.00,B,1,1,2974,N
XXX,EQ,3-Apr-06,10:04:14,200604030078522.00,S,1,1,2970,N
XXX,EQ,3-Apr-06,10:04:16,200604033417805.00,S,1,1,2971,N
XXX,EQ,3-Apr-06,10:04:18,200604030079021.00,B,90,900,2972,N
XXX,EQ,3-Apr-06,10:04:20,200604036766736.00,S,1,1,,Y
XXX,EQ,3-Apr-06,10:04:21,200604036766912.00,S,1,1,3199,N
XXX,EQ,3-Apr-06,10:04:22,200604030079413.00,S,5,5,2967,N
XXX,EQ,3-Apr-06,10:04:23,200604030052701.00,B,20,200,2966.1,N
XXX,EQ,3-Apr-06,10:04:23,200604030079523.00,B,1,1,2967,N
XXX,EQ,3-Apr-06,10:04:24,200604030079595.00,B,4,4,2973,N
XXX,EQ,3-Apr-06,10:04:25,200604036767394.00,S,200,200,2972,N
XXX,EQ,3-Apr-06,10:04:27,200604033419163.00,S,10,10,3010,N
XXX,EQ,3-Apr-06,10:04:29,200604030075423.00,S,21,192,2972.85,N
XXX,EQ,3-Apr-06,10:04:30,200604030079021.00,B,62,603,2976,N
XXX,EQ,3-Apr-06,10:04:30,200604036690269.00,B,1,1,2928.05,N
XXX,EQ,3-Apr-06,10:04:31,200604036768188.00,S,1,1,,Y
XXX,EQ,3-Apr-06,10:04:31,200604036768212.00,S,25,25,3070,N
XXX,EQ,3-Apr-06,10:04:32,200604036768322.00,B,1,1,,Y
XXX,EQ,3-Apr-06,10:04:32,200604036768362.00,S,200,200,2972,N
XXX,EQ,3-Apr-06,10:04:34,200604030080730.00,B,1,1,2973.7,N
XXX,EQ,3-Apr-06,10:04:35,200604036768653.00,S,25,25,3030,N
XXX,EQ,3-Apr-06,10:04:36,200604030080950.00,B,1,1,2970,N
XXX,EQ,3-Apr-06,10:04:36,200604030080987.00,S,100,100,2973,N
XXX,EQ,3-Apr-06,10:04:36,200604036768875.00,S,200,200,2976,N
XXX,EQ,3-Apr-06,10:04:37,200604030081055.00,S,200,200,2972,N
XXX,EQ,3-Apr-06,10:04:37,200604036768983.00,S,60,60,2980,N
XXX,EQ,3-Apr-06,10:04:39,200604030081288.00,S,1,1,2980,N
XXX,EQ,3-Apr-06,10:04:41,200604030081460.00,S,25,25,2972,N
XXX,EQ,3-Apr-06,10:04:41,200604030081470.00,S,1,1,2975,N
XXX,EQ,3-Apr-06,10:04:42,200604030081598.00,S,1,1,2975,N
XXX,EQ,3-Apr-06,10:04:44,200604033421316.00,B,1,1,2973.7,N
XXX,EQ,3-Apr-06,10:04:47,200604033421643.00,S,3,3,2999,N
XXX,EQ,3-Apr-06,10:04:47,200604036768875.00,S,200,200,2976,N
XXX,EQ,3-Apr-06,10:04:47,200604036770373.00,S,10,10,3165,N
XXX,EQ,3-Apr-06,10:04:48,200604030081055.00,S,25,199,2971.9,N
XXX,EQ,3-Apr-06,10:04:48,200604030081460.00,S,25,25,2970,N
XXX,EQ,3-Apr-06,10:04:49,200604036770626.00,S,1,1,,Y
XXX,EQ,3-Apr-06,10:04:50,200604033422046.00,S,1,1,2971.95,N
XXX,EQ,3-Apr-06,10:04:51,200604030082569.00,S,1,1,2970,N
XXX,EQ,3-Apr-06,10:04:51,200604036770869.00,S,100,100,2972,N
XXX,EQ,3-Apr-06,10:04:51,200604036770871.00,B,1,1,2973.7,N
XXX,EQ,3-Apr-06,10:04:53,200604033422501.00,S,10,10,3010,N
XXX,EQ,3-Apr-06,10:04:54,200604033422519.00,S,5,5,3055,N
XXX,EQ,3-Apr-06,10:04:56,200604036771583.00,S,10,100,2992,N
XXX,EQ,3-Apr-06,10:04:57,200604030083235.00,B,1,1,2960,N
XXX,EQ,3-Apr-06,10:04:58,200604030083353.00,B,1,1,2970,N
XXX,EQ,3-Apr-06,10:04:59,200604030083416.00,B,1,1,2965,N
XXX,EQ,3-Apr-06,10:04:59,200604030083436.00,B,20,200,2960.1,N
XXX,EQ,3-Apr-06,10:04:59,200604036771911.00,B,28,279,,Y
XXX,EQ,3-Apr-06,10:05:00,200604036770869.00,S,100,100,2972,N
XXX,EQ,3-Apr-06,10:05:01,200604033423411.00,B,50,50,2973.7,N
XXX,EQ,3-Apr-06,10:05:02,200604030083738.00,B,1,1,2970,N
XXX,EQ,3-Apr-06,10:05:02,200604033423491.00,S,5,5,,Y
XXX,EQ,3-Apr-06,10:05:06,200604030080987.00,S,100,100,2973,N
XXX,EQ,3-Apr-06,10:05:06,200604033371879.00,S,40,40,2972,N
XXX,EQ,3-Apr-06,10:05:09,200604030084537.00,S,300,300,2970,N
XXX,EQ,3-Apr-06,10:05:09,200604033424537.00,S,100,100,2967,N
XXX,EQ,3-Apr-06,10:05:11,200604036773540.00,B,200,200,2970,N
XXX,EQ,3-Apr-06,10:05:14,200604030010195.00,S,100,400,2978.9,N
XXX,EQ,3-Apr-06,10:05:14,200604030014418.00,B,400,400,2911,N
XXX,EQ,3-Apr-06,10:05:14,200604030035879.00,B,50,400,2952.3,N
XXX,EQ,3-Apr-06,10:05:14,200604030043078.00,B,93,93,2956,N
XXX,EQ,3-Apr-06,10:05:16,200604030085311.00,S,1,1,2970,N
XXX,EQ,3-Apr-06,10:05:16,200604030085314.00,S,1,1,2972.5,N
XXX,EQ,3-Apr-06,10:05:17,200604030085401.00,S,8,8,2970,N
XXX,EQ,3-Apr-06,10:05:17,200604030085418.00,B,2,2,2970,N
XXX,EQ,3-Apr-06,10:05:18,200604030083436.00,B,20,200,2967,N
XXX,EQ,3-Apr-06,10:05:20,200604036774712.00,S,25,25,3050,N
XXX,EQ,3-Apr-06,10:05:20,200604036774756.00,S,4,4,2969.9,N
XXX,EQ,3-Apr-06,10:05:21,200604030062832.00,B,50,50,2966,N
XXX,EQ,3-Apr-06,10:05:21,200604030085860.00,B,50,50,2967,N
XXX,EQ,3-Apr-06,10:05:24,200604030086255.00,B,200,200,2967.1,N
XXX,EQ,3-Apr-06,10:05:25,200604033426652.00,S,50,50,2992,N
XXX,EQ,3-Apr-06,10:05:25,200604036775368.00,S,8,8,2972,N
XXX,EQ,3-Apr-06,10:05:30,200604030086255.00,B,25,200,2967.1,N
XXX,EQ,3-Apr-06,10:05:33,200604036776425.00,B,50,50,,Y
XXX,EQ,3-Apr-06,10:05:36,200604030087444.00,S,10,10,3150,N
XXX,EQ,3-Apr-06,10:05:37,200604030085860.00,B,50,50,2968,N
XXX,EQ,3-Apr-06,10:05:38,200604030083436.00,B,20,150,2966.1,N
XXX,EQ,3-Apr-06,10:05:38,200604033428306.00,S,10,10,3050,N
XXX,EQ,3-Apr-06,10:05:44,200604036777986.00,B,100,100,2969.9,N
XXX,EQ,3-Apr-06,10:05:46,200604033429271.00,S,5,5,3000,N
XXX,EQ,3-Apr-06,10:05:48,200604030088673.00,B,50,50,2970,N
XXX,EQ,3-Apr-06,10:05:49,200604030010387.00,S,50,50,2975,N
XXX,EQ,3-Apr-06,10:05:49,200604030085401.00,S,8,8,2970,N
XXX,EQ,3-Apr-06,10:05:49,200604030086255.00,B,25,200,2967.1,N
XXX,EQ,3-Apr-06,10:05:50,200604030085860.00,B,50,50,2968,N
XXX,EQ,3-Apr-06,10:05:50,200604036777986.00,B,100,100,2970,N
XXX,EQ,3-Apr-06,10:05:54,200604030089275.00,S,8,8,2969.9,N
XXX,EQ,3-Apr-06,10:06:01,200604030083436.00,B,20,150,2968.1,N
XXX,EQ,3-Apr-06,10:06:01,200604030089990.00,S,1,1,2975,N
XXX,EQ,3-Apr-06,10:06:02,200604030090143.00,S,1,1,2980,N
XXX,EQ,3-Apr-06,10:06:03,200604036780612.00,S,200,200,2975,N
XXX,EQ,3-Apr-06,10:06:05,200604033431636.00,S,20,20,2967,N
XXX,EQ,3-Apr-06,10:06:07,200604030090630.00,B,10,10,2970,N
XXX,EQ,3-Apr-06,10:06:07,200604030090694.00,S,200,200,2969.9,N
XXX,EQ,3-Apr-06,10:06:08,200604030090708.00,B,10,10,2970.05,N
XXX,EQ,3-Apr-06,10:06:10,200604033432303.00,S,10,10,3011,N
XXX,EQ,3-Apr-06,10:06:10,200604036780612.00,S,200,200,2975,N
XXX,EQ,3-Apr-06,10:06:13,200604036782043.00,S,15,15,3000,N
XXX,EQ,3-Apr-06,10:06:14,200604030090694.00,S,200,200,2969.9,N
XXX,EQ,3-Apr-06,10:06:16,200604030091670.00,S,20,20,2967,N
XXX,EQ,3-Apr-06,10:06:20,200604030092134.00,B,20,20,2969,N
XXX,EQ,3-Apr-06,10:06:26,200604030092849.00,S,1,1,2990,N
XXX,EQ,3-Apr-06,10:06:26,200604036775368.00,S,8,8,2972,N
XXX,EQ,3-Apr-06,10:06:27,200604036783902.00,S,10,10,3184,N
XXX,EQ,3-Apr-06,10:06:28,200604030085314.00,S,1,1,2972.5,N
XXX,EQ,3-Apr-06,10:06:28,200604030093101.00,S,50,50,3000,N
XXX,EQ,3-Apr-06,10:06:28,200604030093104.00,S,1,1,3000,N
XXX,EQ,3-Apr-06,10:06:32,200604036784627.00,S,15,15,3195,N
XXX,EQ,3-Apr-06,10:06:34,200604033435411.00,B,1,1,2967,N
XXX,EQ,3-Apr-06,10:06:35,200604030093894.00,S,200,200,2971.95,N
XXX,EQ,3-Apr-06,10:06:36,200604030083436.00,B,20,114,2966.1,N
XXX,EQ,3-Apr-06,10:06:37,200604036785234.00,S,2,2,3010,N
XXX,EQ,3-Apr-06,10:06:41,200604030092134.00,B,20,20,2969,N
XXX,EQ,3-Apr-06,10:06:42,200604033436336.00,S,10,10,3000,N
XXX,EQ,3-Apr-06,10:06:43,200604030093894.00,S,200,200,2971.95,N
XXX,EQ,3-Apr-06,10:06:44,200604030094894.00,S,20,20,3000,N
XXX,EQ,3-Apr-06,10:06:48,200604030095251.00,S,50,200,2971.9,N
XXX,EQ,3-Apr-06,10:06:54,200604030095922.00,S,5,5,2972,N
XXX,EQ,3-Apr-06,10:06:54,200604033437897.00,S,2,2,3020,N
XXX,EQ,3-Apr-06,10:06:54,200604036787596.00,S,10,10,3070,N
XXX,EQ,3-Apr-06,10:06:55,200604030018828.00,B,25,25,2935,N
XXX,EQ,3-Apr-06,10:06:57,200604030096250.00,S,2,2,2967,N
XXX,EQ,3-Apr-06,10:06:59,200604036788197.00,S,9,9,,Y
XXX,EQ,3-Apr-06,10:07:00,200604030096564.00,S,25,25,2971,N
XXX,EQ,3-Apr-06,10:07:02,200604030096715.00,S,1,1,2976.5,N
XXX,EQ,3-Apr-06,10:07:02,200604033438875.00,B,5,5,2972,N
XXX,EQ,3-Apr-06,10:07:02,200604036788627.00,B,5,5,2967.05,N
XXX,EQ,3-Apr-06,10:07:05,200604033439319.00,S,10,10,2972,N
XXX,EQ,3-Apr-06,10:07:08,200604030095251.00,S,50,200,2971.9,N
XXX,EQ,3-Apr-06,10:07:09,200604030097494.00,S,64,64,2971,N
XXX,EQ,3-Apr-06,10:07:15,200604030097494.00,S,64,64,2970,N
XXX,EQ,3-Apr-06,10:07:16,200604036790469.00,B,1,1,2800,N
XXX,EQ,3-Apr-06,10:07:19,200604030083436.00,B,11,105,2967.1,N
XXX,EQ,3-Apr-06,10:07:22,200604030098805.00,B,20,20,2957,N
XXX,EQ,3-Apr-06,10:07:25,200604030099181.00,B,1,1,2967.1,N
XXX,EQ,3-Apr-06,10:07:27,200604036791862.00,S,10,10,3010,N
XXX,EQ,3-Apr-06,10:07:33,200604030097494.00,S,64,64,2970,N
XXX,EQ,3-Apr-06,10:07:33,200604030100016.00,S,1,1,2975,N
