symbol,series,date,time,tno,p,vol,bno,sno
XXX,EQ,7-Apr-06,10:02:12,200604070031769.00,3192,10,200604076747562.00,200604073400265.00
XXX,EQ,7-Apr-06,10:02:22,200604070032501.00,3192,10,200604076749030.00,200604073400265.00
XXX,EQ,7-Apr-06,10:02:26,200604070032744.00,3188.15,5,200604073405065.00,200604070073497.00
XXX,EQ,7-Apr-06,10:02:26,200604070032773.00,3192,2,200604076749557.00,200604073400265.00
XXX,EQ,7-Apr-06,10:02:27,200604070032805.00,3192,5,200604076749647.00,200604073400265.00
XXX,EQ,7-Apr-06,10:02:28,200604070032939.00,3192,100,200604070072865.00,200604073400265.00
XXX,EQ,7-Apr-06,10:02:29,200604070032978.00,3192,10,200604073407010.00,200604073400265.00
XXX,EQ,7-Apr-06,10:02:32,200604070033184.00,3188.15,5,200604073405065.00,200604076750424.00
XXX,EQ,7-Apr-06,10:02:32,200604070033185.00,3185.5,3,200604070073324.00,200604076750424.00
XXX,EQ,7-Apr-06,10:02:39,200604070033688.00,3189,20,200604070075177.00,200604070074567.00
XXX,EQ,7-Apr-06,10:02:45,200604070034109.00,3189,10,200604073409341.00,200604070074567.00
XXX,EQ,7-Apr-06,10:02:56,200604070034946.00,3188.15,5,200604073411099.00,200604070076855.00
XXX,EQ,7-Apr-06,10:02:56,200604070034947.00,3189,5,200604073411099.00,200604070074567.00
XXX,EQ,7-Apr-06,10:02:59,200604070035189.00,3189,15,200604073411571.00,200604070074567.00
XXX,EQ,7-Apr-06,10:02:59,200604070035190.00,3192,10,200604073411571.00,200604073400265.00
XXX,EQ,7-Apr-06,10:03:01,200604070035385.00,3192,50,200604070077910.00,200604073400265.00
XXX,EQ,7-Apr-06,10:03:01,200604070035436.00,3188,50,200604076751697.00,200604076754843.00
XXX,EQ,7-Apr-06,10:03:03,200604070035568.00,3188,10,200604076751697.00,200604073412291.00
XXX,EQ,7-Apr-06,10:03:10,200604070036104.00,3188,3,200604076751697.00,200604070079090.00
XXX,EQ,7-Apr-06,10:03:21,200604070037034.00,3189,10,200604070080694.00,200604073387114.00
XXX,EQ,7-Apr-06,10:03:25,200604070037483.00,3189,10,200604073415798.00,200604073387114.00
XXX,EQ,7-Apr-06,10:03:28,200604070037694.00,3188,10,200604076751697.00,200604073416337.00
XXX,EQ,7-Apr-06,10:03:33,200604070038324.00,3188,50,200604076751697.00,200604070082182.00
XXX,EQ,7-Apr-06,10:03:34,200604070038448.00,3188,10,200604076751697.00,200604076759881.00
XXX,EQ,7-Apr-06,10:03:44,200604070039289.00,3189,5,200604070083739.00,200604073387114.00
XXX,EQ,7-Apr-06,10:03:53,200604070039934.00,3190,5,200604073419413.00,200604070084791.00
XXX,EQ,7-Apr-06,10:03:56,200604070040362.00,3192,100,200604070085285.00,200604073400265.00
XXX,EQ,7-Apr-06,10:03:59,200604070040597.00,3192,50,200604076763827.00,200604073400265.00
XXX,EQ,7-Apr-06,10:04:05,200604070041234.00,3192,50,200604076764782.00,200604073400265.00
XXX,EQ,7-Apr-06,10:04:06,200604070041253.00,3190,1,200604073419413.00,200604076764833.00
XXX,EQ,7-Apr-06,10:04:17,200604070042466.00,3192,5,200604073422888.00,200604073400265.00
XXX,EQ,7-Apr-06,10:04:24,200604070043032.00,3190,4,200604073419413.00,200604076767646.00
XXX,EQ,7-Apr-06,10:04:24,200604070043033.00,3190,6,200604070085086.00,200604076767646.00
XXX,EQ,7-Apr-06,10:04:25,200604070043095.00,3192,10,200604076762985.00,200604073400265.00
XXX,EQ,7-Apr-06,10:04:25,200604070043144.00,3192,68,200604073425460.00,200604073400265.00
XXX,EQ,7-Apr-06,10:04:25,200604070043147.00,3193,2,200604073423568.00,200604070076416.00
XXX,EQ,7-Apr-06,10:04:29,200604070043506.00,3192,10,200604073425460.00,200604076745654.00
XXX,EQ,7-Apr-06,10:04:32,200604070043813.00,3193,8,200604073426498.00,200604070076416.00
XXX,EQ,7-Apr-06,10:04:32,200604070043814.00,3193,2,200604073426498.00,200604070078406.00
XXX,EQ,7-Apr-06,10:04:33,200604070043873.00,3192,22,200604073425460.00,200604070089991.00
XXX,EQ,7-Apr-06,10:04:33,200604070043874.00,3192,3,200604076768414.00,200604070089991.00
XXX,EQ,7-Apr-06,10:04:35,200604070044046.00,3192,4,200604076768414.00,200604070090225.00
XXX,EQ,7-Apr-06,10:04:41,200604070044676.00,3193,8,200604076769454.00,200604070078406.00
XXX,EQ,7-Apr-06,10:04:41,200604070044677.00,3193,2,200604076769454.00,200604070080352.00
XXX,EQ,7-Apr-06,10:04:43,200604070044852.00,3192,2,200604076768414.00,200604076728139.00
XXX,EQ,7-Apr-06,10:04:43,200604070044887.00,3192,9,200604076768414.00,200604076770645.00
XXX,EQ,7-Apr-06,10:04:43,200604070044938.00,3193,8,200604070085086.00,200604070080352.00
XXX,EQ,7-Apr-06,10:04:43,200604070044939.00,3193,10,200604070085086.00,200604070082109.00
XXX,EQ,7-Apr-06,10:04:46,200604070045133.00,3193,1,200604070085086.00,200604076771162.00
XXX,EQ,7-Apr-06,10:04:48,200604070045231.00,3193.25,1,200604076771300.00,200604070072906.00
XXX,EQ,7-Apr-06,10:04:53,200604070045782.00,3193.25,9,200604076772280.00,200604070072906.00
XXX,EQ,7-Apr-06,10:04:53,200604070045783.00,3193.25,10,200604076772280.00,200604070074761.00
XXX,EQ,7-Apr-06,10:04:53,200604070045784.00,3195,1,200604076772280.00,200604070014755.00
XXX,EQ,7-Apr-06,10:04:57,200604070046052.00,3195,39,200604076772806.00,200604070014755.00
XXX,EQ,7-Apr-06,10:04:57,200604070046053.00,3195,2,200604076772806.00,200604076725674.00
XXX,EQ,7-Apr-06,10:04:57,200604070046054.00,3195,1,200604076772806.00,200604073425373.00
XXX,EQ,7-Apr-06,10:04:57,200604070046055.00,3195,10,200604076772806.00,200604073430133.00
XXX,EQ,7-Apr-06,10:04:57,200604070046056.00,3195,100,200604076772806.00,200604070014755.00
XXX,EQ,7-Apr-06,10:04:57,200604070046057.00,3195,1,200604076772806.00,200604073425373.00
XXX,EQ,7-Apr-06,10:04:57,200604070046058.00,3195,203,200604076772806.00,200604070014755.00
XXX,EQ,7-Apr-06,10:04:59,200604070046192.00,3195.1,10,200604076773086.00,200604076727981.00
XXX,EQ,7-Apr-06,10:04:59,200604070046193.00,3195.1,1,200604076773086.00,200604070055923.00
XXX,EQ,7-Apr-06,10:04:59,200604070046194.00,3196,10,200604076773086.00,200604070078824.00
XXX,EQ,7-Apr-06,10:04:59,200604070046195.00,3198,25,200604076773086.00,200604070051716.00
XXX,EQ,7-Apr-06,10:04:59,200604070046196.00,3198,4,200604076773086.00,200604076731442.00
XXX,EQ,7-Apr-06,10:04:59,200604070046197.00,3198,2,200604076773086.00,200604073430261.00
XXX,EQ,7-Apr-06,10:04:59,200604070046198.00,3199,1,200604076773086.00,200604076724591.00
XXX,EQ,7-Apr-06,10:04:59,200604070046199.00,3199,75,200604076773086.00,200604073349294.00
XXX,EQ,7-Apr-06,10:04:59,200604070046200.00,3199,10,200604076773086.00,200604070084569.00
XXX,EQ,7-Apr-06,10:04:59,200604070046201.00,3199,571,200604076773086.00,200604073349294.00
XXX,EQ,7-Apr-06,10:05:01,200604070046647.00,3195,10,200604076772806.00,200604076773412.00
XXX,EQ,7-Apr-06,10:05:11,200604070047599.00,3199,4,200604070094700.00,200604073349294.00
XXX,EQ,7-Apr-06,10:05:11,200604070047637.00,3200,5,200604076775030.00,200604076719940.00
XXX,EQ,7-Apr-06,10:05:21,200604070048365.00,3200,5,200604076771475.00,200604076719940.00
XXX,EQ,7-Apr-06,10:05:21,200604070048477.00,3200,8,200604073427907.00,200604076719940.00
XXX,EQ,7-Apr-06,10:05:21,200604070048478.00,3200,2,200604073427907.00,200604076720716.00
XXX,EQ,7-Apr-06,10:05:21,200604070048479.00,3200,10,200604073427907.00,200604076727775.00
XXX,EQ,7-Apr-06,10:05:24,200604070048725.00,3199,6,200604070094700.00,200604070007623.00
XXX,EQ,7-Apr-06,10:05:24,200604070048726.00,3199,74,200604073433142.00,200604070007623.00
XXX,EQ,7-Apr-06,10:05:26,200604070048915.00,3199,6,200604073433142.00,200604073434571.00
XXX,EQ,7-Apr-06,10:05:46,200604070050525.00,3195,45,200604076772806.00,200604070098431.00
XXX,EQ,7-Apr-06,10:05:49,200604070050862.00,3198.75,1,200604076780635.00,200604073434571.00
XXX,EQ,7-Apr-06,10:05:50,200604070050912.00,3195,25,200604076772806.00,200604070097577.00
XXX,EQ,7-Apr-06,10:05:53,200604070051145.00,3195,7,200604076772806.00,200604073438485.00
XXX,EQ,7-Apr-06,10:05:59,200604070051617.00,3195.1,20,200604073439378.00,200604076781848.00
XXX,EQ,7-Apr-06,10:05:59,200604070051618.00,3198.75,5,200604073439378.00,200604073434571.00
XXX,EQ,7-Apr-06,10:06:04,200604070051939.00,3198,2,200604076782802.00,200604070100649.00
XXX,EQ,7-Apr-06,10:06:04,200604070051940.00,3198.75,8,200604076782802.00,200604073434571.00
XXX,EQ,7-Apr-06,10:06:09,200604070052342.00,3196,25,200604076783321.00,200604073440645.00
XXX,EQ,7-Apr-06,10:06:09,200604070052343.00,3195,57,200604076772806.00,200604073440645.00
XXX,EQ,7-Apr-06,10:06:09,200604070052365.00,3195,10,200604070101654.00,200604073440645.00
XXX,EQ,7-Apr-06,10:06:11,200604070052522.00,3195,10,200604076783945.00,200604073440645.00
XXX,EQ,7-Apr-06,10:06:17,200604070052920.00,3195,50,200604076784778.00,200604073440645.00
XXX,EQ,7-Apr-06,10:06:29,200604070053982.00,3195,5,200604076786566.00,200604070102596.00
XXX,EQ,7-Apr-06,10:06:34,200604070054350.00,3197.25,1,200604076787346.00,200604073440645.00
XXX,EQ,7-Apr-06,10:06:52,200604070055807.00,3195,45,200604076786566.00,200604073446641.00
XXX,EQ,7-Apr-06,10:06:53,200604070055846.00,3193,10,200604070096252.00,200604076790085.00
XXX,EQ,7-Apr-06,10:06:53,200604070055847.00,3192,10,200604076768414.00,200604076790085.00
XXX,EQ,7-Apr-06,10:07:05,200604070056919.00,3195,50,200604076791833.00,200604073446641.00
XXX,EQ,7-Apr-06,10:07:20,200604070058141.00,3192,1,200604076768414.00,200604073450764.00
XXX,EQ,7-Apr-06,10:07:21,200604070058175.00,3195,1,200604070110019.00,200604073446641.00
XXX,EQ,7-Apr-06,10:07:29,200604070058741.00,3194,2,200604073452207.00,200604073374128.00
XXX,EQ,7-Apr-06,10:07:34,200604070059049.00,3194,50,200604073452834.00,200604073374128.00
XXX,EQ,7-Apr-06,10:07:41,200604070059578.00,3192.25,50,200604070111058.00,200604073453835.00
XXX,EQ,7-Apr-06,10:07:41,200604070059579.00,3192,50,200604076768414.00,200604073453835.00
XXX,EQ,7-Apr-06,10:07:53,200604070060407.00,3194,49,200604070113791.00,200604073374128.00
XXX,EQ,7-Apr-06,10:07:58,200604070060818.00,3194,1,200604073456106.00,200604073374128.00
XXX,EQ,7-Apr-06,10:07:58,200604070060819.00,3194,5,200604073456106.00,200604070112807.00
XXX,EQ,7-Apr-06,10:07:58,200604070060820.00,3194,103,200604073456106.00,200604073374128.00
XXX,EQ,7-Apr-06,10:08:02,200604070061132.00,3192,2,200604076768414.00,200604070114989.00
XXX,EQ,7-Apr-06,10:08:04,200604070061244.00,3194,1,200604070115226.00,200604073374128.00
XXX,EQ,7-Apr-06,10:08:11,200604070061620.00,3192,19,200604076768414.00,200604073457677.00
XXX,EQ,7-Apr-06,10:08:11,200604070061621.00,3192,1,200604076777299.00,200604073457677.00
XXX,EQ,7-Apr-06,10:08:11,200604070061622.00,3192,2,200604073450946.00,200604073457677.00
XXX,EQ,7-Apr-06,10:08:17,200604070062146.00,3192,28,200604076801777.00,200604073457677.00
XXX,EQ,7-Apr-06,10:08:17,200604070062147.00,3194,72,200604076801777.00,200604073374128.00
XXX,EQ,7-Apr-06,10:08:20,200604070062317.00,3194,1,200604076802219.00,200604073374128.00
XXX,EQ,7-Apr-06,10:08:22,200604070062439.00,3194,10,200604076802497.00,200604073374128.00
XXX,EQ,7-Apr-06,10:08:22,200604070062469.00,3194,100,200604076802553.00,200604073374128.00
XXX,EQ,7-Apr-06,10:08:27,200604070062767.00,3194,40,200604070117918.00,200604073374128.00
XXX,EQ,7-Apr-06,10:08:28,200604070062798.00,3194,71,200604076803254.00,200604073374128.00
XXX,EQ,7-Apr-06,10:08:31,200604070063049.00,3194,5,200604076803254.00,200604073350902.00
XXX,EQ,7-Apr-06,10:08:40,200604070063744.00,3195,4,200604070118194.00,200604073446641.00
XXX,EQ,7-Apr-06,10:08:56,200604070064911.00,3195.1,14,200604070119202.00,200604070121363.00
XXX,EQ,7-Apr-06,10:08:56,200604070064912.00,3195,30,200604070118660.00,200604070121363.00
XXX,EQ,7-Apr-06,10:08:57,200604070064942.00,3194,24,200604076803254.00,200604076807251.00
XXX,EQ,7-Apr-06,10:08:57,200604070064943.00,3194,10,200604076806306.00,200604076807251.00
XXX,EQ,7-Apr-06,10:09:00,200604070065164.00,3192,10,200604070121759.00,200604076807251.00
XXX,EQ,7-Apr-06,10:09:01,200604070065217.00,3192,10,200604070121897.00,200604076807251.00
XXX,EQ,7-Apr-06,10:09:12,200604070065866.00,3192,46,200604070123115.00,200604076807251.00
XXX,EQ,7-Apr-06,10:09:12,200604070065867.00,3195,4,200604070123115.00,200604070121363.00
XXX,EQ,7-Apr-06,10:09:13,200604070065975.00,3190.05,10,200604073426417.00,200604073465207.00
XXX,EQ,7-Apr-06,10:09:36,200604070067766.00,3190.05,10,200604073426417.00,200604076812389.00
XXX,EQ,7-Apr-06,10:09:59,200604070069449.00,3194.45,112,200604076815241.00,200604070121363.00
XXX,EQ,7-Apr-06,10:09:59,200604070069450.00,3194.5,27,200604076815241.00,200604073465393.00
XXX,EQ,7-Apr-06,10:09:59,200604070069451.00,3195,10,200604076815241.00,200604076808812.00
XXX,EQ,7-Apr-06,10:09:59,200604070069452.00,3197,1,200604076815241.00,200604073451925.00
XXX,EQ,7-Apr-06,10:09:59,200604070069453.00,3197,1,200604076815241.00,200604076812489.00
XXX,EQ,7-Apr-06,10:09:59,200604070069454.00,3197,1,200604076815241.00,200604073451925.00
XXX,EQ,7-Apr-06,10:09:59,200604070069455.00,3199,2,200604076815241.00,200604076785364.00
XXX,EQ,7-Apr-06,10:09:59,200604070069456.00,3199,2,200604076815241.00,200604076798478.00
XXX,EQ,7-Apr-06,10:09:59,200604070069457.00,3199.9,200,200604076815241.00,200604073465179.00
XXX,EQ,7-Apr-06,10:09:59,200604070069458.00,3200,40,200604076815241.00,200604076727775.00
XXX,EQ,7-Apr-06,10:09:59,200604070069459.00,3200,50,200604076815241.00,200604076676687.00
XXX,EQ,7-Apr-06,10:09:59,200604070069460.00,3200,25,200604076815241.00,200604070072425.00
XXX,EQ,7-Apr-06,10:09:59,200604070069461.00,3200,100,200604076815241.00,200604070075263.00
XXX,EQ,7-Apr-06,10:09:59,200604070069462.00,3200,1,200604076815241.00,200604073410131.00
XXX,EQ,7-Apr-06,10:09:59,200604070069463.00,3200,5,200604076815241.00,200604073412626.00
XXX,EQ,7-Apr-06,10:09:59,200604070069464.00,3200,1,200604076815241.00,200604070083283.00
XXX,EQ,7-Apr-06,10:09:59,200604070069465.00,3200,10,200604076815241.00,200604076760932.00
XXX,EQ,7-Apr-06,10:09:59,200604070069466.00,3200,5,200604076815241.00,200604076763759.00
XXX,EQ,7-Apr-06,10:09:59,200604070069467.00,3200,5,200604076815241.00,200604073440798.00
XXX,EQ,7-Apr-06,10:09:59,200604070069468.00,3200,5,200604076815241.00,200604076787472.00
XXX,EQ,7-Apr-06,10:09:59,200604070069469.00,3200,50,200604076815241.00,200604070110199.00
XXX,EQ,7-Apr-06,10:09:59,200604070069470.00,3200,2,200604076815241.00,200604076804050.00
XXX,EQ,7-Apr-06,10:09:59,200604070069471.00,3200,50,200604076815241.00,200604076676687.00
XXX,EQ,7-Apr-06,10:09:59,200604070069472.00,3200,1,200604076815241.00,200604073410131.00
XXX,EQ,7-Apr-06,10:09:59,200604070069473.00,3200,3,200604076815241.00,200604076676687.00
XXX,EQ,7-Apr-06,10:10:01,200604070069875.00,3194.5,1,200604076815542.00,200604073470973.00
XXX,EQ,7-Apr-06,10:10:02,200604070069907.00,3194.5,24,200604076815542.00,200604073471016.00
XXX,EQ,7-Apr-06,10:10:02,200604070069908.00,3194.5,1,200604076815623.00,200604073471016.00
XXX,EQ,7-Apr-06,10:10:03,200604070069959.00,3194.5,1,200604076815623.00,200604076815779.00
XXX,EQ,7-Apr-06,10:10:03,200604070069960.00,3190,1,200604070091060.00,200604076815779.00
XXX,EQ,7-Apr-06,10:10:03,200604070069961.00,3190,10,200604070090043.00,200604076815779.00
XXX,EQ,7-Apr-06,10:10:03,200604070069962.00,3190,1,200604073429244.00,200604076815779.00
XXX,EQ,7-Apr-06,10:10:03,200604070069963.00,3190,1,200604076806738.00,200604076815779.00
XXX,EQ,7-Apr-06,10:10:03,200604070069964.00,3190,1,200604073429244.00,200604076815779.00
XXX,EQ,7-Apr-06,10:10:03,200604070069965.00,3189,85,200604070083739.00,200604076815779.00
XXX,EQ,7-Apr-06,10:10:16,200604070070831.00,3194.45,2,200604073472821.00,200604073472268.00
XXX,EQ,7-Apr-06,10:10:19,200604070071039.00,3190,2,200604073472304.00,200604070130840.00
XXX,EQ,7-Apr-06,10:10:20,200604070071061.00,3194.45,5,200604076817882.00,200604073472268.00
XXX,EQ,7-Apr-06,10:10:22,200604070071171.00,3190,3,200604073472304.00,200604070131179.00
XXX,EQ,7-Apr-06,10:10:22,200604070071172.00,3189,46,200604070083739.00,200604070131179.00
XXX,EQ,7-Apr-06,10:10:27,200604070071495.00,3190,3,200604073473846.00,200604076818788.00
XXX,EQ,7-Apr-06,10:10:52,200604070073121.00,3190,10,200604076821882.00,200604076821593.00
XXX,EQ,7-Apr-06,10:10:52,200604070073122.00,3190,1,200604076821882.00,200604070134471.00
XXX,EQ,7-Apr-06,10:11:01,200604070073706.00,3193.9,9,200604076821882.00,200604073478168.00
XXX,EQ,7-Apr-06,10:11:01,200604070073707.00,3190,50,200604070134896.00,200604073478168.00
XXX,EQ,7-Apr-06,10:11:01,200604070073708.00,3189.25,7,200604073473846.00,200604073478168.00
XXX,EQ,7-Apr-06,10:11:01,200604070073709.00,3189,34,200604070083739.00,200604073478168.00
XXX,EQ,7-Apr-06,10:11:13,200604070074562.00,3189,30,200604070083739.00,200604076824563.00
XXX,EQ,7-Apr-06,10:11:13,200604070074563.00,3189,50,200604076766320.00,200604076824563.00
XXX,EQ,7-Apr-06,10:11:13,200604070074564.00,3188,20,200604076751697.00,200604076824563.00
XXX,EQ,7-Apr-06,10:11:13,200604070074573.00,3190,5,200604076824602.00,200604073478458.00
XXX,EQ,7-Apr-06,10:11:13,200604070074574.00,3190,10,200604076824602.00,200604070136363.00
XXX,EQ,7-Apr-06,10:11:19,200604070074905.00,3193.9,10,200604076824602.00,200604076825276.00
XXX,EQ,7-Apr-06,10:11:22,200604070075139.00,3194.45,3,200604073480816.00,200604073472268.00
XXX,EQ,7-Apr-06,10:11:32,200604070075886.00,3198.95,12,200604073481948.00,200604073477312.00
XXX,EQ,7-Apr-06,10:11:32,200604070075887.00,3199,50,200604073481948.00,200604076816873.00
XXX,EQ,7-Apr-06,10:11:32,200604070075888.00,3199,10,200604073481948.00,200604070131264.00
XXX,EQ,7-Apr-06,10:11:32,200604070075889.00,3199,3,200604073481948.00,200604073474780.00
XXX,EQ,7-Apr-06,10:11:32,200604070075890.00,3199.9,25,200604073481948.00,200604070137093.00
XXX,EQ,7-Apr-06,10:11:39,200604070076385.00,3195,200,200604073480816.00,200604070139944.00
XXX,EQ,7-Apr-06,10:11:43,200604070076701.00,3195,4,200604073480816.00,200604076828458.00
XXX,EQ,7-Apr-06,10:11:50,200604070077411.00,3195,2,200604073480816.00,200604076829455.00
XXX,EQ,7-Apr-06,10:11:52,200604070077510.00,3195,200,200604073480816.00,200604070141531.00
XXX,EQ,7-Apr-06,10:11:53,200604070077550.00,3195,91,200604073480816.00,200604070141636.00
XXX,EQ,7-Apr-06,10:11:55,200604070077945.00,3195,10,200604073484623.00,200604070141636.00
XXX,EQ,7-Apr-06,10:11:58,200604070078269.00,3194.45,20,200604076828354.00,200604076830410.00
XXX,EQ,7-Apr-06,10:11:59,200604070078270.00,3193.9,80,200604076824602.00,200604076830410.00
XXX,EQ,7-Apr-06,10:12:00,200604070078436.00,3193.9,195,200604076824602.00,200604070142415.00
XXX,EQ,7-Apr-06,10:12:00,200604070078437.00,3192,5,200604076830129.00,200604070142415.00
XXX,EQ,7-Apr-06,10:12:08,200604070078986.00,3192,20,200604076830129.00,200604070141636.00
XXX,EQ,7-Apr-06,10:12:13,200604070079324.00,3190,10,200604073485284.00,200604070141636.00
XXX,EQ,7-Apr-06,10:12:13,200604070079403.00,3190,9,200604070144059.00,200604070141636.00
XXX,EQ,7-Apr-06,10:12:19,200604070079743.00,3190,1,200604070144712.00,200604070144686.00
XXX,EQ,7-Apr-06,10:12:21,200604070079975.00,3190,30,200604070145008.00,200604070144686.00
XXX,EQ,7-Apr-06,10:12:26,200604070080248.00,3190,25,200604070145538.00,200604070144686.00
XXX,EQ,7-Apr-06,10:12:26,200604070080251.00,3188,5,200604076751697.00,200604076831730.00
XXX,EQ,7-Apr-06,10:12:32,200604070080629.00,3190,4,200604076834505.00,200604070144686.00
XXX,EQ,7-Apr-06,10:12:32,200604070080630.00,3194,6,200604076834505.00,200604076834196.00
XXX,EQ,7-Apr-06,10:12:41,200604070081160.00,3188,12,200604076751697.00,200604076835593.00
XXX,EQ,7-Apr-06,10:12:41,200604070081161.00,3188,25,200604070035564.00,200604076835593.00
XXX,EQ,7-Apr-06,10:12:41,200604070081162.00,3188,463,200604076751697.00,200604076835593.00
XXX,EQ,7-Apr-06,10:12:42,200604070081265.00,3188,5,200604076751697.00,200604073490279.00
XXX,EQ,7-Apr-06,10:12:48,200604070081689.00,3190,2,200604076835864.00,200604070148144.00
XXX,EQ,7-Apr-06,10:12:48,200604070081690.00,3188,8,200604076751697.00,200604070148144.00
XXX,EQ,7-Apr-06,10:12:49,200604070081765.00,3188,8,200604076751697.00,200604076836691.00
XXX,EQ,7-Apr-06,10:12:59,200604070082538.00,3194,19,200604070149465.00,200604076834196.00
XXX,EQ,7-Apr-06,10:12:59,200604070082539.00,3194.45,6,200604070149465.00,200604073486106.00
XXX,EQ,7-Apr-06,10:13:22,200604070084116.00,3194,3,200604070151864.00,200604070152153.00
XXX,EQ,7-Apr-06,10:13:30,200604070084707.00,3189,10,200604070153048.00,200604076842345.00
XXX,EQ,7-Apr-06,10:13:30,200604070084708.00,3188,80,200604076751697.00,200604076842345.00
XXX,EQ,7-Apr-06,10:13:30,200604070084710.00,3194,1,200604076842352.00,200604070152153.00
XXX,EQ,7-Apr-06,10:13:35,200604070085037.00,3194,1,200604076843057.00,200604070152153.00
XXX,EQ,7-Apr-06,10:13:45,200604070085645.00,3193.95,3,200604073497957.00,200604073496811.00
XXX,EQ,7-Apr-06,10:13:45,200604070085646.00,3194,2,200604073497957.00,200604076832089.00
XXX,EQ,7-Apr-06,10:13:52,200604070086126.00,3194,4,200604073498782.00,200604076832089.00
XXX,EQ,7-Apr-06,10:13:52,200604070086127.00,3194,1,200604073498782.00,200604073497823.00
XXX,EQ,7-Apr-06,10:13:55,200604070086294.00,3194,15,200604073499132.00,200604073497823.00
XXX,EQ,7-Apr-06,10:14:34,200604070088926.00,3190,20,200604076845233.00,200604076851355.00
XXX,EQ,7-Apr-06,10:14:37,200604070089149.00,3190,30,200604076845233.00,200604070160750.00
XXX,EQ,7-Apr-06,10:14:42,200604070089436.00,3190,5,200604076845233.00,200604076852627.00
XXX,EQ,7-Apr-06,10:14:45,200604070089612.00,3193,10,200604073504852.00,200604070158464.00
XXX,EQ,7-Apr-06,10:14:50,200604070089841.00,3193.8,2,200604076853805.00,200604070154918.00
XXX,EQ,7-Apr-06,10:14:54,200604070090211.00,3193,10,200604070162643.00,200604070158278.00
XXX,EQ,7-Apr-06,10:14:59,200604070090545.00,3193.8,8,200604076855236.00,200604070154918.00
XXX,EQ,7-Apr-06,10:14:59,200604070090546.00,3194,34,200604076855236.00,200604073497823.00
XXX,EQ,7-Apr-06,10:14:59,200604070090547.00,3194.45,14,200604076855236.00,200604073486106.00
XXX,EQ,7-Apr-06,10:14:59,200604070090548.00,3195,10,200604076855236.00,200604070143412.00
XXX,EQ,7-Apr-06,10:14:59,200604070090549.00,3195,5,200604076855236.00,200604073497390.00
XXX,EQ,7-Apr-06,10:14:59,200604070090550.00,3197.95,8,200604076855236.00,200604073490012.00
XXX,EQ,7-Apr-06,10:14:59,200604070090551.00,3198,50,200604076855236.00,200604070139614.00
XXX,EQ,7-Apr-06,10:14:59,200604070090552.00,3198,50,200604076855236.00,200604073483370.00
XXX,EQ,7-Apr-06,10:14:59,200604070090553.00,3198,1,200604076855236.00,200604076829729.00
XXX,EQ,7-Apr-06,10:14:59,200604070090554.00,3199,7,200604076855236.00,200604073487084.00
XXX,EQ,7-Apr-06,10:14:59,200604070090555.00,3199.8,5,200604076855236.00,200604076833391.00
XXX,EQ,7-Apr-06,10:14:59,200604070090556.00,3200,47,200604076855236.00,200604076676687.00
XXX,EQ,7-Apr-06,10:14:59,200604070090557.00,3200,10,200604076855236.00,200604070049859.00
XXX,EQ,7-Apr-06,10:14:59,200604070090558.00,3200,100,200604076855236.00,200604070144200.00
XXX,EQ,7-Apr-06,10:14:59,200604070090559.00,3200,10,200604076855236.00,200604073487179.00
XXX,EQ,7-Apr-06,10:14:59,200604070090560.00,3200,5,200604076855236.00,200604076836081.00
XXX,EQ,7-Apr-06,10:14:59,200604070090561.00,3200,5,200604076855236.00,200604073498122.00
XXX,EQ,7-Apr-06,10:14:59,200604070090562.00,3200,5,200604076855236.00,200604073504345.00
XXX,EQ,7-Apr-06,10:14:59,200604070090563.00,3200,335,200604076855236.00,200604076676687.00
XXX,EQ,7-Apr-06,10:15:01,200604070090978.00,3193,5,200604070162643.00,200604076855530.00
XXX,EQ,7-Apr-06,10:15:14,200604070091823.00,3193,5,200604070162643.00,200604070164848.00
XXX,EQ,7-Apr-06,10:15:16,200604070091998.00,3193,42,200604070165016.00,200604070164848.00
XXX,EQ,7-Apr-06,10:15:18,200604070092121.00,3193,10,200604073508715.00,200604070164848.00
XXX,EQ,7-Apr-06,10:15:21,200604070092270.00,3193,7,200604076858667.00,200604070164848.00
XXX,EQ,7-Apr-06,10:15:21,200604070092271.00,3193,3,200604076858667.00,200604076857671.00
XXX,EQ,7-Apr-06,10:15:34,200604070093089.00,3193,7,200604070166897.00,200604076857671.00
XXX,EQ,7-Apr-06,10:15:34,200604070093090.00,3195,2,200604070166897.00,200604076858523.00
XXX,EQ,7-Apr-06,10:15:34,200604070093091.00,3198.8,1,200604070166897.00,200604070165696.00
XXX,EQ,7-Apr-06,10:15:44,200604070093624.00,3190.05,3,200604073509362.00,200604073511558.00
XXX,EQ,7-Apr-06,10:16:22,200604070095910.00,3190.5,2,200604073514666.00,200604076868173.00
XXX,EQ,7-Apr-06,10:16:29,200604070096434.00,3194.95,10,200604073516547.00,200604070169461.00
XXX,EQ,7-Apr-06,10:16:33,200604070096677.00,3194.95,20,200604076870013.00,200604070169461.00
XXX,EQ,7-Apr-06,10:16:36,200604070096846.00,3194.95,20,200604076870431.00,200604070169461.00
XXX,EQ,7-Apr-06,10:16:43,200604070097293.00,3194.8,5,200604076871521.00,200604076867179.00
XXX,EQ,7-Apr-06,10:16:44,200604070097413.00,3194.8,1,200604070174134.00,200604076867179.00
XXX,EQ,7-Apr-06,10:16:45,200604070097419.00,3194.8,10,200604070174153.00,200604076867179.00
